Unnamed: 0,SproutN,BunchN,GrapeW,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph
266,-0.18887404906224803,-0.327017197020987,-0.47545656872847797,0.216516569246624,0.0413449277281507,0.10400173804475502,0.11052356381072599,-0.0431453550355066,-0.23206553737094898,-0.16821580523462804,0.0559805924245456,0.0154784262778545,-0.0601587320764528,-0.326466926632622
308,-0.196558659115978,0.13519341276996902,0.334522431838052,0.0233530510170969,0.0857021507786617,-0.034726983879151,0.0256775616494981,-0.129612680740063,0.0787428938212748,0.0369913243065524,-0.0776812216014889,-0.0237112296005125,-0.245744974621435,-0.190749886441007
317,-0.0841996559065923,0.0443840092298921,0.371671889968908,0.07886883766401499,0.0854944973534088,0.0135588203027429,0.12290651260589,0.00586151120918148,-0.0542173706411766,0.114016906175367,-0.0412772331695321,0.00554112419409523,0.308790853953901,0.359854852947015
338,0.0235177851146206,-0.39355488620147494,-0.0590835193673675,-0.127717387588119,0.14101708646139302,-0.0595422239319483,0.0636371894152984,-0.127202428705951,-0.335872810549497,0.322744426769911,-0.00361244367460335,0.0968228800273959,0.0808960952364529,-0.100215352954104
362,-0.38934842371721295,-0.6709829690908929,-0.630500157637576,-1.0490471614919799,-0.26679781183540197,-0.174177379061122,-0.16602491333237196,-0.0842762671842713,0.0357240145264181,0.213361077880225,-0.0546102950812156,-0.0647604329859348,0.21276379723513,0.274028063141707
374,-0.33547147449368203,-0.455728490305045,-0.613150646098271,-0.408049435826675,0.0433324047388888,-0.18757036186243303,-0.114422009236179,-0.311229945701012,-0.0237411448275258,0.100005288889312,-0.0384446801269166,0.00651641805938431,0.546121671784905,0.35530549520163995
397,-0.207804558036802,-0.70613364639908,-0.518203771503245,-0.13244491843988002,0.0302715673493868,-0.0311954788784854,0.0152770218874147,-0.0121223042467112,-0.11776483800904701,-0.32521786630430705,-0.0333365160405352,-0.0158282892448917,0.0939840797130213,-0.064800035702056
403,-0.15659206338496398,0.162583007784669,0.34797484833136,0.152437506215686,0.0105856574210938,-0.060880684799664,0.022365808915664,0.251171942239623,0.23024645250147197,0.14228606933218302,-0.0931482849205675,-0.0450309540677059,-0.38838261325101897,-0.11971558252265699
410,-0.4331019653673329,-0.7583198195380859,-0.321386220266699,-0.22443755748753197,0.016574177202416,-0.170783300284536,-0.0146624261909461,0.00366617192442414,-0.13005563456458502,0.112085765737017,0.0776493802256603,0.013622691786263,0.381145187452956,0.38208697567481303
445,-0.0773535579339398,0.458698855462154,0.438206220835551,-0.552513869011479,-0.11446216403541,-0.218874486475244,-0.0299190775644244,0.115012824392654,0.0162214755966299,0.0576318239620707,0.0364432920268597,0.00918343284875079,-0.0343797265612404,-0.0979518640591959
474,-0.0401696453041272,0.298692133369727,0.17382312739595102,-0.5162709651145461,-0.14506065844022198,-0.09358665376586302,-0.0693771797704823,-0.110382550726979,0.0976849864561757,-0.31658576009664197,-0.0835538913881003,-0.0632965562868744,-0.125229379918507,0.0310686972238701
482,0.15894712280652698,-0.212260036209273,0.26176396339084806,-0.10065074435283801,0.0198262594178178,0.0784327613518711,-0.0645641565154327,0.0846893636868392,0.22169615168809698,-0.0792154991528346,-0.0618529282947989,-0.0688776971975214,0.07815190148252299,-0.11249279713670801
510,-0.0462291261828512,-0.0933558101987887,0.561842525854661,0.145638961430193,0.0742526307854398,0.122928688602768,0.0802150304248379,0.10994618838859901,-0.166676439322419,-0.0793851755747119,-0.0677609514636124,-0.0143815740219353,-0.018877768682660997,-0.0105360094846477
523,-0.268195612729752,-0.5080337799356911,-0.120095278909736,-0.436532805128066,-0.10544636339081301,-0.0244968728091347,0.0207752218708718,0.20713528031765902,0.0598505699169572,-0.17725499362551303,-0.07364363633083298,-0.0544924575061527,0.0906182617816003,0.272454238024315
526,0.0017479934333394199,-0.21994623630072302,0.40121831856712903,0.502673807019705,0.17850139842489202,0.13898266818128302,0.34595276135406605,0.13732775873116101,-0.113782198277114,0.0698449104029164,-0.0538773330401002,0.0283465732109795,-0.0565549185166168,-0.105209636893
532,-0.19353186739144002,-0.8727808611253219,-0.765723316488407,0.36111741056294105,0.0474314346440173,-0.01717437271319,0.00577472687099535,-0.0227932944091923,0.0020146997633112102,0.29020474260586304,-0.0716600362024391,0.000985066537042484,-0.363911031727523,-0.345563943470995
545,-0.145458413186588,-0.582310357152211,-1.0404347567380698,-0.190848094894245,-0.0220373621400088,-0.134798232711212,-0.0815397679210083,0.0529772028429711,0.223158684958907,0.0521422829567184,-0.0250464085958483,-0.0451128795673471,0.176523966584875,-0.129805077720133
556,-0.0414032028883996,-0.788711061359975,-0.520186972184719,0.35100092555532997,0.015447863857003,0.00569409434682515,0.0677267815457798,0.079529886480832,-0.0752932686087336,0.16646221630660699,-0.0808529533285108,-0.0159399885860451,-0.634478737267917,-0.402422824292832
590,-0.261593144328707,-0.5433425412810701,-0.6018818858972329,-0.411231647984303,-0.14444613965741698,0.0869608514730655,0.0268227236995917,0.0561920006124876,0.21744498375275,-0.110778042478527,-0.0468489021178128,-0.103735616514234,0.387135676483327,0.17760577131611802
602,-0.189018686711338,0.115941427174566,0.28904999786264396,0.0858746283970438,-0.0611293173791106,0.0750460430551174,0.0560054307869491,0.163174635234725,-0.0177897009440165,-0.155532468802146,0.0157048021824928,0.0027203820275189,0.296712339619483,0.098068203735475
616,-0.22683048716472498,-0.65336133973472,0.0198334026868491,-0.208302308624704,-0.15502789564716699,-0.0113037005668697,-0.0160233598335253,-0.00111115733790022,-0.0392697614868882,-0.16389473079975903,0.00468098195474756,-0.0308167649246791,0.23908481684228197,0.210973140505384
621,0.100549602707731,-0.14590079539946,0.6516465783664929,0.47742269451260405,0.203368763846978,0.0743706121683955,0.19081429186597101,0.19155252342311102,-0.182402692119148,0.038718766985082996,-0.11399064005298,0.0192906131414861,-0.5256812802174791,-0.334148865050632
624,-0.13207017088143902,-0.0756603894528856,-0.329561814374384,-0.36101258041740997,0.10120556126180802,-0.0026934485596350898,-0.0318394077750871,-0.23283477763626,0.0697554134805988,-0.23553577885249105,-0.108944757789634,-0.0396636347820343,0.0234940872493778,-0.000601212396773975
645,-0.344666857811002,-0.9397897696378971,-0.6038600512218111,-0.675522975919839,-0.120455419533366,0.0438718031439925,-0.15147854107842199,-0.19568984063154102,0.0368717554161383,-0.0834674390954733,0.0205363154175128,-0.0394723603043905,0.35072719597668295,0.14548537614978901
655,-0.173225361410495,0.0928431219612813,0.684129580262163,0.0414266779872568,0.0182748197038045,0.20898750060576501,0.165915581902319,-0.00911462592675542,0.0322520611124416,0.0377955224832749,-0.0810492954974704,-0.0219502263413371,-0.10650137535554,0.0317161008158474
682,-0.0861566184139689,0.0366898698058326,-0.225139251948403,-0.43380971039192995,-0.0423137888875502,0.155360628528194,-0.0812958845379673,-0.16956703768847198,-0.041083866086580004,0.0753010576314513,-0.0109400300718304,0.0104245187944404,0.451040965180364,0.355585680734176
697,-0.430744412778616,-0.378712137819471,-0.7718136024340359,-0.6404027889204399,-0.15977515149215601,-0.0564861953058296,-0.28185109737294,-0.393942464196219,0.23693828723249802,0.0533565470151714,-0.0682653646201021,-0.0508827591880301,0.29369300037178403,0.0652232484413612
733,-0.0199668804029842,-0.159058728897398,-0.21953876831567198,-0.261679721460861,0.0107973901279058,-0.0331985560296352,-0.0156861606805107,0.0519924337424229,0.0480742189482348,0.0492428453452296,0.0306925444108444,0.0421740219243357,-0.21251116706177103,0.461304755114688
800,-0.186929574493108,-0.47642945049481505,-0.8283014976883121,-0.71247290565623,-0.135568017126108,-0.125776167685114,-0.21360700628997303,-0.184206820548946,0.0934836918875567,-0.00442369157109111,0.0565790637697143,-0.0265621068962391,0.523735196960461,0.38137973145611703
836,0.0667149486055123,-0.315537858188565,-0.266770090764339,-0.16835400741551998,-0.00235457500306935,0.0261803860397538,-0.0497578461507356,0.0058313723483261895,0.19410111364987,-0.0318033908005527,-0.0272573380938996,-0.0433282192400786,-0.22266537310537,-0.436567136236294
844,-0.054496725404431,-0.0766420417234691,-0.31436108008388697,0.16142163618234803,0.0241855342803468,-0.0783640842154233,0.0709063935692201,0.0743806641265651,0.126346438115919,-0.0420833882734765,-0.0806410681106823,-0.0221347229138176,0.247481767824221,0.34500426568947395
845,-0.15344839214741102,-0.0607652715871477,0.0191625864107496,-0.0611485267981076,0.060954018325680995,0.010402184184001,0.0312579505048372,-0.031530471157474003,-0.0758089417899891,0.10297852805004401,0.0448420447670674,0.0318745910789652,0.12257373207286999,-0.30181642084994
893,-0.24867658889324804,-0.20484100872241,0.187971242730758,-0.209895818675981,-0.0632988902869094,-0.0440052991549098,0.0187375739672018,-0.21344098687939997,-0.10606187817468099,0.141208788183975,0.0134999503794156,0.0234157086042035,0.283791347460978,-0.0112229688526285
923,-0.29249842713331703,-0.38736050016045703,-0.447802019414443,-0.0170421557295171,-0.0457752119872829,0.057329378763921,-0.075040151786431,0.0822090430698382,-0.0716744875575373,-0.0407863214529718,-0.0371514866006985,-0.00775989219724652,-0.154976277352917,-0.25386364648292603
927,-0.39635990752555994,-0.0585182506582008,-0.342199273240474,-0.311696297846114,-0.0590972835982887,0.0616411634333568,-0.0257471822629622,0.162070496415936,0.0565713007900949,-0.0976566864355787,0.0079943048741083,0.0186704754568831,-0.26449194181714797,-0.19311220060113898
929,-0.179364611215165,-0.266567998842828,-0.0910489396781613,-0.5500966382891279,-0.10201360204456698,-0.0021100031406475397,-0.10327364340555802,-0.0874058770867197,-0.0530902513676327,0.102116206843173,0.0154130038072506,-0.0028898031802523,0.151924912360256,0.14258718405597598
953,-0.179671754464994,-0.667549627734114,-1.10889847376919,-0.6817749606543979,-0.144911219460359,-0.25304141047350104,-0.33759623753018997,-0.18264162254129102,0.188818044700978,-0.13276176994466699,-0.0437293978289603,-0.0800475141887218,0.17103566481261404,0.10798194532062899
963,0.11272653517000598,-0.35092438183403,-0.38501484411342607,-0.0121047172394898,0.0861029312323203,0.056821415952567005,0.0429982121211753,-0.026696006911449,-0.23921893935835398,-0.0191585621011421,-0.0889063536312922,0.0312113174529942,-0.0856012258653717,-0.0440393571649881
973,0.0303392238198637,-0.36637659622972496,-0.0389821942668653,0.0289519471529682,0.123588623331323,0.0565606603872522,0.0682880513981012,0.0424697661065415,0.0493611870008324,-0.177806519155876,-0.145984439565964,-0.0557194948609302,-0.0989280476317954,-0.142487509358023
976,-0.211903593469633,-0.12892887717978302,-0.23337315994374,-0.0927747614003041,0.00521981677499923,-0.0575305692279675,-0.0874216414978655,-0.14913937040055403,0.0924216808186802,0.0259602034626379,0.0112843256098891,-0.0141742942576071,0.17587592721665,-0.026373943726407
998,-0.428251107776225,-0.4488194906502221,-0.739856414750737,0.0166755318807849,0.033088586982269,0.0727718416331755,-0.0353522828932822,-0.0466025930170359,0.0362326775721352,0.26825283617905704,-0.0355193145074208,0.018933629695903,0.443045398344325,0.44611259378065005
1021,-0.17241898573204,-0.628645261435048,-0.09940528934619801,0.187332637535792,0.0944028710646211,0.126876201990159,0.145589864207439,0.0955736096438301,-0.10945146124119999,-0.0032268985664820698,0.000618292252733441,0.031592503256444,0.0161412137380944,0.0257066643858587
1035,-0.16585899269301002,-0.250481561788733,0.22309636527996898,-0.043103237271221,-0.0894922986023918,0.0326542549971398,-0.0390776160582765,-0.0691903608206492,-0.133651419977935,-0.151223731826954,-0.0755318938620766,0.00276215945310269,0.137347561246381,0.0713359793378432
1042,-0.324238215228216,-0.72076987746122,-0.19146680856894002,-0.361077047380774,-0.0579330422999798,-0.0262351676722574,-0.0900020376748197,0.251259492684695,-0.31119368521215995,0.0035406933088969104,-0.0804952259175477,0.0521564193987653,-0.10250203740476899,-0.0801401227638029
1049,-0.164069543956328,-0.19881230824113,-0.6833791033238891,-1.15064478212251,-0.0990271317453558,-0.121510377064467,0.00304615794819606,-0.0909676811986192,0.21579236761108997,0.296638973681701,-0.0477629975349255,-0.035852622019934,0.6407261708451539,0.39741591327645204
1094,-0.140810493202336,0.156951037039924,0.374748706568387,0.5453792830033231,0.202630521127259,0.0816503024143517,0.208848785705809,-0.160593952725638,0.17256270473384197,-0.0818884638857732,-0.0279626022988122,-0.009691804378438,0.249867311329256,0.41976200428198607
1144,-0.0945422640839502,0.338920681499949,0.00996260526019543,-0.479811311676611,-0.129552603158452,0.083335022489721,-0.175164071032312,-0.334179678360132,0.0736829232737418,0.0450525228454698,0.0759404457154702,0.00972802457133008,0.6265934756648089,0.236063664455379
1179,-0.0816224351112895,-0.0864607892123388,-0.0985865700229723,0.0454832569380988,0.0595340022892727,-0.0736085008437813,0.0479690279501547,0.0385335546763555,0.0326168015593658,0.0844632018003339,0.04669193661045,0.026182884026233,0.0556895462863005,0.087474600388149
1249,0.0180451365740017,0.33860226030615503,1.06501601891958,0.346305381165648,0.0455913593933121,0.10959173622372,0.0684153409931316,-0.0118561141566574,0.0503283604086984,0.211626521440325,-0.15375446863868802,-0.0384229140965454,-0.23842514162078002,-0.0362718170000602
1252,-0.134296053002932,-0.0931150222616111,0.43920349989126795,0.44435480750603207,0.126120116895993,0.190394939573351,0.23408862098436103,0.121951294750147,-0.21920379884830804,0.0522593940744233,-0.009288887146358159,0.0633138134156342,-0.173705941975996,-0.26659903569844
1260,-0.0265711442871267,-0.103586603112152,0.27215469329125097,0.5870137766278161,0.120361105169236,0.10953385544116,0.22367799841577501,0.14618726433976,-0.100796224697695,0.23126777238045498,0.0374647950977306,0.0222165893363909,0.286964435698742,0.0710290163944805
1267,-0.255347840855004,-0.000128915626742443,-0.287320370587851,-0.38106711714686103,-0.00800893660407033,-0.0719445899276845,-0.125095796770631,0.0043893751776025395,-0.0325704654804153,0.0408256977667455,0.0371963682786409,0.00981552603382344,0.07733459290611298,0.0378421659463226
1302,0.00203136410156313,0.38567682565323097,1.20287645950811,0.366455995292599,0.143858805428122,0.0308854270972974,0.202793878207309,0.23317874900957603,-0.28920950381835403,0.0794765108642118,-0.110682600362891,0.0527816254504406,-0.27870460237193295,-0.222125425067587
1345,0.0420037630655528,-0.563488350771778,-0.43710295452490205,-0.098136639511271,0.0669922734017489,-0.0114668768551243,-0.0446692005544485,0.0039221653200784,-0.121664840832157,0.222157896449732,0.11932182094247,0.0563486220984562,0.291507822377963,-0.0708337572985697
1349,-0.25441578944108495,-0.6473222815702641,-0.457820651854219,-0.667060500416397,-0.127172608308332,-0.257284201449822,-0.177906200515136,-0.0109223970833252,0.0700230891690242,0.0796890075965522,-0.0556960656118408,-0.0554459819843757,0.260295320468588,0.0275788041821807
1352,-0.24228183868537,-0.26710955713532003,0.21115286732570399,-0.128275224657311,0.009729331450280891,-0.073968246089395,0.0935069194441824,-0.00759813379815815,0.17091331043017902,0.1589567325851,-0.00118949594274561,-0.0405711100097795,0.11229740991061501,0.370492806793252
1356,-0.00663793660056436,0.44827550016518103,0.528792608678718,0.11432892959329,0.124854654597313,-0.0792752931796717,-0.00868108035243226,-0.10410620796934901,0.193416031309341,-0.0390932911903136,-0.0687870595701626,-0.009628628259935941,0.116134878268495,0.223268280471362
1372,-0.0544116673460758,-0.510804430984836,0.0648588697042445,0.647146387353026,0.10947899435774901,-0.0739534194797891,0.124444297561018,0.153388320256474,-0.0745544489025883,-0.0158983360357217,-0.0323845489982049,0.031332539627514,-0.25071245513873996,-0.0894341079771952
1379,-0.0939656771922592,-0.16949286978966102,0.272886297805077,-0.173420215658032,0.0159916299649332,0.0519778851657472,0.0034226367052605303,-0.0375251753379831,-0.131089398454774,0.321190867054461,-0.0557441177597343,0.0175798657613523,0.560994466234403,0.0676851424933508
1406,-0.150801404112147,-0.8154535892993722,-1.0992389001042902,-0.447247536418363,-0.110304865054507,0.0177221837647168,-0.0806116418407505,-0.039412548322012,-0.10124777590466699,0.0571948878556244,-0.0146811427630306,0.0052437831044391,0.5368962268374969,0.42143029117654907
1421,-0.373626069101655,-0.635599753004819,-0.299329047119011,-0.29420903794693,0.0103520317814328,-0.0314161501725741,-0.0319435644090177,-0.050205097972972,0.204413948923787,-0.14681819269109697,-0.102835054631057,-0.0624773206472708,-0.309522041187107,-0.416368096240704
1422,-0.273311923422958,0.308045399212903,0.0968259981108403,-0.0466688212360658,-0.0302006139748484,0.0545883897945817,-0.00786916006950282,-0.0336749167426011,0.10894104984244801,-0.107704891160004,-0.0213110946147131,-0.0368531117729085,-0.30944159465534105,-0.139317656130631
1426,0.108853415710895,0.33732277339962496,0.719437580763626,0.679004870107602,0.194202041401077,0.162010323146276,0.327517163996946,0.152535276473666,-0.26106478169937597,0.00412397809516378,-0.133901642603277,0.0457795608435565,-1.0866988495199699,-0.6521254114498061
1451,-0.219540351157488,0.3628015992152461,0.35210445909682103,-0.026795688897147,-0.085278971952175,-0.00732312975571921,0.0046128445348121,0.0359249271851465,0.0449035845824925,-0.15149634360070002,-0.0160134243685805,-0.0115961350145523,0.24018971474093204,0.5004230762482721
1487,-0.163860838406038,-0.00262775396324544,-0.32503495627488105,0.0525145523208306,0.0320211098176269,0.0766358370308403,-0.0254782737656031,0.0772082132369678,0.167133996668329,0.0634854958073848,-0.0380563928503906,-0.0450097028479694,-0.25084424013652,-0.37073106867923705
1516,-0.201038138404505,-0.334624644797802,-0.06671707865348599,0.0162638057403088,-0.0933571706010133,-0.12328704285526701,-0.0210102422841354,-0.20086606957207798,-0.03624719071883701,-0.13120008785232,0.0060202411761786,-0.0169941498013853,0.7326264100075771,0.240683655523165
1551,-0.0161617147087965,0.133352778940696,0.604649031585297,0.7723902039226909,0.163430176569332,-0.0848642791421761,0.14196788840479502,0.267131306120032,-0.0362165969206614,0.24471176346047502,-0.0155972796983791,0.0254479413495876,-0.243619868616921,-0.142985246928381
1564,-0.197378170552664,-0.33380390597428,-0.296867451897257,-0.15239948837342002,-0.0748152788208002,-0.13953338988009698,-0.0604809378712899,0.0166404025681582,0.0654344200434327,-0.0938198901966536,0.0158163252283879,-0.0240883784900509,0.13268371812760002,0.215882396822008
1566,-0.20001860025818602,0.377893361929956,0.26026751303237805,0.662011991891895,0.073567417103567,-0.0554397629631292,0.10446048856637301,0.15668759398498497,0.218898025328842,0.0932182125295366,-0.0429875910337587,-0.0262785238001422,-0.18340806977392202,-0.0932181147296334
1591,-0.127741913094694,-0.143348316545191,0.14098066034575102,0.7615965600465341,0.0610718413187006,0.0389515990675538,0.0535459442322346,0.0185210084726997,0.0580000384150259,0.0429418214879838,-0.00478337468665259,0.00842747512688553,-0.21302335965756602,-0.0763805865357903
1640,-0.168641528574783,-0.12084060446053099,-0.167713816150569,0.704750410223798,0.141794041162391,0.107039536898188,0.00958029858008543,0.0613623859176605,0.19293947924785898,0.175232937571338,-0.06196282650283799,-0.0167547486789959,-0.31029435005434697,-0.0923052450249081
1667,-0.239104470805485,-0.5738111751119971,0.0550774373774936,-0.5626432555562499,0.0122288406226131,0.0545404731004523,0.0370102398736298,-0.250103173241029,0.165017597056239,0.23098318775886104,-0.184093481363029,-0.0534855172864845,0.010365652622745001,-0.126143007172077
1672,-0.16920647448037401,-0.417067252789852,-0.6488194894943821,-0.41479262249497795,-0.0735153897400183,-0.15234029278348002,-0.181606014125396,-0.11460626427630902,-0.0539342332352073,-0.300106273504733,-0.0177508507120279,-0.0671362786734768,0.202054743784815,-0.200070915055235
1692,-0.31325016140099393,-0.6808707603134571,-0.38045443992491995,-0.421673539952915,0.030838980927687,-0.0651720872799273,0.0311139378474453,-0.243855027697367,0.0348760877405511,-0.18082085650533103,-0.00151034559290369,-0.058162905978535004,0.40771712308021596,0.24155993356490602
1696,-0.29563075265140104,-0.290637949112518,-0.367114987776123,-0.5548394627073421,-0.0226888586484569,-0.0401143829485024,0.0779338633788277,-0.168695368156858,0.10926990131595699,0.159103706778807,-0.0594161671040948,-0.0141692348932959,0.6082123432134761,0.18800113446337197
1715,-0.00170765486624799,-0.378666237901818,0.0134332286909819,0.587682627056118,0.0908188278017878,-0.0227590058441888,0.20741996075475896,0.292483414282161,-0.0848176966580127,0.0778342542469662,-0.0345253654035549,0.0362190521182384,-0.0762811317725832,-0.0238409096036995
1763,-0.111893748114783,-0.17431232822752799,-0.45361482909320505,-0.9552141293428521,-0.0213764270500231,-0.184495326391568,-0.0953070967056222,0.0220556103161626,-0.0297534067897429,0.188950985426002,-0.0475796302384297,-0.0176147848998948,0.354367107592516,-0.0309442595018467
1778,-0.20894702939333898,-0.45417206691088696,0.35920816056699606,0.431509018440286,0.110166637576262,0.029385718283447004,0.20291776625752803,0.295544124752781,-0.16611291302190698,-0.0782061185985358,-0.11969714685240401,0.0136370152338428,-0.570149653385022,-0.23293033148358602
1789,-0.0557707068173042,0.00014637094132788402,0.752411891979762,0.20868418971390698,0.0495954327681676,0.0035891859005171296,0.0470132801565629,-0.0139341582561057,0.044810671911233,-0.19090604512967496,-0.0465173477300337,-0.04334448290213,0.0237142498162961,0.0401132849279904
1793,-0.0549619607466956,0.0640801644579456,0.0711825844164127,0.254860972131428,-0.00522536333929376,0.134713987262559,0.0487028329032877,-0.0473386241946022,-0.0742091880783777,-0.0033206819148513898,0.0332945412942693,0.0165527440487193,-0.00309372573565043,0.149646288519443
1794,-0.359532742628746,-0.38970961108429797,-1.16017121921903,-1.08020426480248,-0.0844487429420072,-0.087688298157635,-0.21061022847796101,-0.144871962087422,0.0683865508262766,0.16049554894811402,0.0518126248582092,-0.0425821904727168,0.7897794309280128,0.29676303185389297
1810,-0.17746697594253802,-0.6441527692603249,-0.45040972157378,-0.2867287868569,-0.127521797054328,0.0164858278591114,-0.15626009145384398,0.0858011911926546,0.0197905334026017,0.23949361550296697,0.0617339131193357,-0.00789457805194288,0.40103829811959707,0.15210678435076802
1830,-0.13004452716219803,-0.09548886033996401,0.43709176722557297,0.352160222089294,0.00071524237737379,-0.19851718685459,0.11207096627170801,-0.069500941287419,-0.0108631514777029,0.0145410538663436,-0.0859189320223758,-0.0112544986415753,-0.282974006613533,-0.19320473712886396
1836,0.0333126620727596,0.38263592690807,0.39077587307827294,-0.41856281570501097,-0.108691813581684,-0.102805292981862,-0.034051424576901,-0.0188378747732153,-0.0475262834298142,-0.0877222715477289,0.00829617569248106,-0.0199631706835387,0.0943182762151195,-0.0370533460960267
1843,0.0944037754959731,0.150532217053849,0.5579957926139301,0.537551957201908,0.197650950170047,0.0607920028967729,0.18535411590586498,0.18425577147623498,0.10272461714184901,-0.275379339011042,0.0184542316105781,-0.0206389934035706,0.0162301353003886,0.17824646016373802
1846,-0.0585290093373117,0.234550017369576,0.171100606893172,-0.45957559092039396,-0.0550192675231176,-0.0468313289566266,-0.21674785216189998,-0.155764055320447,0.252313686248756,-0.264366233324273,-0.17463290251552,-0.0582737896933703,-0.209882838726863,-0.35636490455058
1855,-0.0825736364742759,-0.539516042641166,-0.156401247823616,-0.0670086839191001,0.0758947850486593,0.123769026250841,0.0456448361550547,0.155958120574475,-0.169818012657705,0.173255511034799,-0.0411079638341505,0.0496472222203828,-0.0637156049238065,-0.320821022109053
1866,-0.20496957305296104,-0.38951198323033703,0.19406331602795102,-0.148560079269341,-0.0303073775893173,0.115829274545184,0.0330630478260852,0.19908272967819396,-0.0194376458439066,-0.0176334186308707,-0.023344879707306,-0.00472805345643489,-0.173197508597949,-0.16977372461621898
1899,0.0296189365632868,0.35673217367555,1.07637268949627,0.472040392578352,0.0238765584468775,-0.00647864211301187,0.0465402761539488,0.0433241716777135,0.38938894822398706,-0.133345590089982,-0.142937140886169,-0.0680429656128949,-0.711188178769075,-0.423303887046896
1940,0.17596754233971398,-0.30540079657728003,0.76138485286616,0.6603199789090071,0.137981849041334,0.17328460098578602,0.275834069952568,0.0910818431471375,-0.42162597609097996,0.0887946776141731,-0.11972740931452198,0.0796689124919348,-0.15793755490291,0.000161672207665359
1945,-0.188796697716682,-0.807363017733433,-0.607262131547111,0.208144352164311,-0.10726122325244501,0.0905349135963734,0.0326769009195621,0.08925770826093302,-0.050081824810569,0.19397810939200402,0.0240522037032619,0.0018276373265366898,-0.26478506551934,-0.159146720905654
